Employee ID,DOB,Emp Age,Surname,Name,Gender,Marital Status,Branch,Hire Date,Leave Date,Leave Reason,Status,Department,Employee Satisfaction,Annual Salary ($),Bonus ($),Total Compensation,Job Title,Job Description,Manager (Y/N),Performance
10129,11/08/1981,41,Chivukula,Luz,F,Single,Buenos Aires,2016-06-30 00:00:00,2017-01-05 00:00:00,Higher Salary,Resignation,Production,4,44750,7608,52358,Production Technician I,Technician,No,Fully Meets
10134,25/02/1961,62,Bunbury,Martin,M,Married,Montevideo,2016-08-01 00:00:00,2017-10-14 00:00:00,Higher Salary,Resignation,Sales,5,43050,10178,53228,Administrative Assistant,Analyst,No,Fully Meets
10151,11/10/1988,34,Kampew,Jimena,F,Single,Montevideo,2016-12-06 00:00:00,2017-05-05 00:00:00,Maternity,Resignation,Sales,5,83190,17302,100492,Sales Manager,Manager,Yes,Fully Meets
10154,01/09/1964,58,Pelech,Lili,F,Single,Lima,2016-12-28 00:00:00,2017-06-30 00:00:00,Relocation,Resignation,Production,5,53209,7449,60658,Production Technician I,Technician,No,Needs Improvement
10162,08/07/1980,42,Johnson,Paula,F,Married,Lima,2017-02-20 00:00:00,2017-11-22 00:00:00,Performance,HR Termination,IT/IS,3,60928,10967,71895,Database Administrator,Analyst,No,Fully Meets
10165,12/05/1986,36,Rhoads,Yessica,F,Divorced,Buenos Aires,2017-03-07 00:00:00,2017-05-25 00:00:00,Toxic Enviroment,Resignation,Production,4,59353,4748,64101,Production Technician I,Technician,No,Fully Meets
10168,09/07/1979,43,Leach,Ciro,M,Single,Montevideo,2017-03-20 00:00:00,2017-07-29 00:00:00,Relocation,Resignation,Production,3,41367,6205,47572,Production Technician I,Technician,No,Fully Meets
10169,31/05/1953,69,Sadki,Estela,F,Single,Lima,2017-03-24 00:00:00,2017-09-02 00:00:00,Higher Salary,Resignation,Production,5,59132,4139,63271,Production Technician I,Technician,No,Fully Meets
10178,15/03/1956,66,Zima,Laura,F,Widower,Montevideo,2017-05-01 00:00:00,2018-05-07 00:00:00,Not provided,Resignation,Production,5,47071,2354,49425,Production Technician I,Technician,No,Fully Meets
10180,02/06/1986,36,Monterro,Hector,M,Single,Montevideo,2017-05-05 00:00:00,2018-04-19 00:00:00,Relocation,Resignation,Production,3,75052,12008,87060,Production Technician II,Technician,No,Exceeds
10182,23/08/1959,63,Pham,Juana,F,Married,Montevideo,2017-05-25 00:00:00,2018-09-11 00:00:00,Not provided,Resignation,Production,3,50335,2517,52852,Production Technician I,Technician,No,Fully Meets
10187,12/04/1960,62,Costa,Ana,F,Single,Lima,2017-07-13 00:00:00,2017-09-05 00:00:00,Maternity,Resignation,Sales,5,79188,15046,94234,Area Sales Manager,Manager,Yes,Exceeds
10188,14/12/1955,67,Exantus,Marina,F,Married,Montevideo,2017-08-16 00:00:00,2018-05-26 00:00:00,Retirement,Resignation,IT/IS,5,80407,5628,86035,Software Engineer,Expert,No,Needs Improvement
10192,31/05/1951,71,Rivera,Rosana,F,Married,Lima,2017-09-20 00:00:00,2018-08-27 00:00:00,Retirement,Resignation,Production,5,58831,3530,62361,Production Technician I,Technician,No,Exceeds
10195,07/09/1962,60,Mullaney,Analia,F,Single,Montevideo,2017-10-13 00:00:00,2017-10-03 00:00:00,Higher Salary,Resignation,Sales,3,97788,15646,113434,Area Sales Manager,Manager,Yes,PIP
10197,24/04/1958,64,Sewkumar,Gisela,F,Single,Buenos Aires,2017-10-22 00:00:00,2018-05-20 00:00:00,Performance,HR Termination,Production,5,53674,5904,59578,Production Technician I,Technician,No,Fully Meets
10001,05/12/1955,67,Stoica,Juan,M,Married,Lima,2014-01-08 00:00:00,2018-12-14 00:00:00,Not provided,Resignation,Production,3,63377,10947,74324,Production Technician I,Technician,No,Fully Meets
10010,27/03/1960,62,Bugali,Cristian,M,Partners,Montevideo,2014-04-10 00:00:00,2018-05-21 00:00:00,Performance,HR Termination,Production,5,49449,3147,52596,Production Technician I,Technician,No,Fully Meets
10016,21/05/1959,63,Bachiochi,Guillermo,M,Single,Lima,2014-05-09 00:00:00,2018-04-28 00:00:00,Performance,HR Termination,Production,3,61040,3329,64369,Production Technician I,Technician,No,Fully Meets
10026,14/05/1980,42,Goyal,Ana,F,Married,Lima,2014-08-08 00:00:00,2018-07-12 00:00:00,Performance,HR Termination,Production,5,64866,2948,67814,Production Technician I,Technician,No,Fully Meets
10074,24/06/1962,60,Moran,Danilo,M,Single,Buenos Aires,2015-05-08 00:00:00,2018-02-20 00:00:00,Performance,HR Termination,Production,4,76607,8357,84964,Production Technician II,Technician,No,Fully Meets
10089,31/05/1954,68,Newman,Mirta,F,Married,Buenos Aires,2015-08-16 00:00:00,2018-01-28 00:00:00,Performance,HR Termination,Production,5,55212,9537,64749,Production Technician I,Technician,No,Fully Meets
10097,26/06/1975,47,Lajiri,Alejandra,F,Married,Montevideo,2015-11-07 00:00:00,2018-06-22 00:00:00,Performance,HR Termination,IT/IS,5,85547,15554,101101,Sr. Network Engineer,Expert,No,Fully Meets
10162,08/07/1980,42,Johnson,Paula,F,Married,Lima,2017-02-20 00:00:00,2018-08-14 00:00:00,Performance,HR Termination,IT/IS,3,67021,10967,77988,Database Administrator,Analyst,No,Fully Meets
10197,24/04/1958,64,Sewkumar,Gisela,F,Single,Buenos Aires,2017-10-22 00:00:00,2018-08-12 00:00:00,Performance,HR Termination,Production,5,59041,5904,64945,Production Technician I,Technician,No,Fully Meets
10208,16/05/1972,50,Hogland,Marcelo,M,Married,Montevideo,2018-02-05 00:00:00,2018-05-07 00:00:00,Absenteeism,Other,Production,4,88417,8038,96455,Production Manager,Manager,Yes,Fully Meets
10210,19/07/1954,68,Bozzi,Luis,M,Single,Buenos Aires,2018-03-10 00:00:00,2018-04-19 00:00:00,Not provided,Resignation,Production,3,89448,7318,96766,Production Manager,Manager,Yes,Fully Meets
10212,18/02/1990,33,Ferguson,Lara,F,Married,Lima,2018-03-17 00:00:00,2018-09-11 00:00:00,Not provided,Resignation,Production,3,58917,10177,69094,Production Technician I,Technician,No,Fully Meets
10216,20/05/1989,33,Good,Susana,F,Married,Buenos Aires,2018-04-07 00:00:00,2018-04-29 00:00:00,Performance,HR Termination,Production,3,66315,8440,74755,Production Technician II,Technician,No,Fully Meets
10218,18/05/1965,57,Harrington,Clara,F,Single,Montevideo,2018-04-14 00:00:00,2018-05-26 00:00:00,Not provided,Resignation,Production,4,59811,4894,64705,Production Technician I,Technician,No,Fully Meets
10222,17/02/1976,47,Eaton,Marta,F,Married,Montevideo,2018-05-26 00:00:00,2018-08-27 00:00:00,Not provided,Resignation,Production,3,47003,5982,52985,Production Technician I,Technician,No,Fully Meets
10230,14/02/1968,55,Fitzpatrick,Jorge,M,Single,Montevideo,2018-08-12 00:00:00,2018-08-19 00:00:00,Not provided,Resignation,Production,5,89628,5704,95332,Production Technician II,Technician,No,Fully Meets
10233,19/07/1965,57,Daniele,Ana,F,Married,Lima,2018-08-20 00:00:00,2018-09-24 00:00:00,Performance,HR Termination,IT/IS,5,77897,6373,84270,Sr. Network Engineer,Expert,No,Fully Meets
10236,08/09/1981,41,Thibaud,Diego,M,Widower,Lima,2018-08-26 00:00:00,2018-12-14 00:00:00,Retirement,Resignation,Production,4,64012,11057,75069,Production Technician II,Technician,No,Fully Meets
10245,18/01/1976,47,Becker,Dario,M,Single,Lima,2018-10-07 00:00:00,2018-03-09 00:00:00,Performance,HR Termination,Production,4,57357,9907,67264,Production Technician I,Technician,No,Fully Meets
10273,30/01/1973,50,Pelletier,Martina,F,Married,Buenos Aires,2019-05-21 00:00:00,2019-11-23 00:00:00,Too much Work,Resignation,Production,3,37500,91438,91443,Production Technician II,Technician,No,Needs Improvement
10276,09/08/1988,34,Mancuso,Karina,F,Married,Lima,2019-05-30 00:00:00,2019-09-08 00:00:00,Higher Salary,Resignation,Production,5,42800,75919,75923,Production Technician II,Technician,No,Fully Meets
10279,13/03/1960,62,Homberger,Adriana,F,Married,Lima,2019-06-28 00:00:00,2019-10-21 00:00:00,Higher Salary,Resignation,Production,4,42800,77856,77861,Production Technician II,Technician,No,Fully Meets
10280,06/02/1961,62,Ndzi,Roberto,M,Married,Lima,2019-07-01 00:00:00,2019-08-14 00:00:00,Higher Salary,Resignation,Production,5,52500,73927,73930,Production Technician I,Technician,No,Fully Meets
10281,08/11/1992,30,Kirill,Rosana,F,Married,Buenos Aires,2019-07-03 00:00:00,2019-10-16 00:00:00,Maternity,Resignation,Production,3,62750,55614,55618,Production Technician I,Technician,No,Fully Meets
10283,14/11/1991,31,Linden,Mathew,M,Married,Lima,2019-07-19 00:00:00,2019-02-26 00:00:00,Performance,HR Termination,Production,3,37500,89103,89106,Production Technician II,Technician,No,Fully Meets
10290,20/03/1952,70,Hendrickson,Trina,F,Single,Buenos Aires,2019-08-20 00:00:00,2019-09-17 00:00:00,Too much Work,Resignation,Production,3,92010,0,92010,Production Technician II,Technician,No,Fully Meets
10298,03/05/1969,53,Lydon,Carla,F,Married,Montevideo,2019-10-19 00:00:00,2019-03-05 00:00:00,Performance,HR Termination,Production,3,77329,0,77329,Production Technician I,Technician,No,Fully Meets
10301,06/12/1966,56,Gosciminski,Alicia,F,Partners,Lima,2019-11-03 00:00:00,2019-06-01 00:00:00,Performance,HR Termination,Production,5,76843,0,76843,Production Technician II,Technician,No,Fully Meets
10302,21/11/1977,45,Anderson,Carol,F,Divorced,Montevideo,2019-11-14 00:00:00,2019-12-15 00:00:00,Too much Work,Resignation,Production,4,65157,0,65157,Production Technician I,Technician,No,Fully Meets
10303,13/08/1956,66,Veera,Abel,M,Divorced,Buenos Aires,2019-11-26 00:00:00,2019-12-10 00:00:00,Maternity,Resignation,Production,5,77822,0,77822,Production Technician I,Technician,No,Exceeds
10306,19/05/1984,38,Dietrich,Jenna,F,Single,Montevideo,2016-09-26 00:00:00,2019-12-25 00:00:00,Higher Salary,Resignation,Sales,1,96050,6359,102409,Area Sales Manager,Manager,Yes,PIP
10009,06/02/1968,55,Chan,Lucas,M,Single,Buenos Aires,2014-02-09 00:00:00,2019-08-22 00:00:00,Unclear Duties,Resignation,Production,4,54644,6305,60949,Production Technician I,Technician,No,Fully Meets
10010,27/03/1960,62,Bugali,Cristian,M,Partners,Montevideo,2014-04-10 00:00:00,2019-08-24 00:00:00,Performance,HR Termination,Production,5,58440,3147,61587,Production Technician I,Technician,No,Fully Meets
10011,31/01/1959,64,Jeannite,Maria,F,Divorced,Lima,2014-04-13 00:00:00,2019-05-13 00:00:00,Unclear Duties,Resignation,Production,4,79686,3678,83364,Production Technician II,Technician,No,Exceeds
10016,21/05/1959,63,Bachiochi,Guillermo,M,Single,Lima,2014-05-09 00:00:00,2019-07-18 00:00:00,Performance,HR Termination,Production,3,72138,3329,75467,Production Technician I,Technician,No,Fully Meets
10025,08/01/1952,71,Rogers,Javier,M,Married,Lima,2014-08-04 00:00:00,2019-11-23 00:00:00,Unclear Duties,Resignation,IT/IS,3,82160,10112,92272,Data Analyst,Analyst,No,Fully Meets
10026,14/05/1980,42,Goyal,Ana,F,Married,Lima,2014-08-08 00:00:00,2019-03-20 00:00:00,Performance,HR Termination,Production,5,76660,2948,79608,Production Technician I,Technician,No,Fully Meets
10029,04/05/1977,45,Rose,Juvencio,M,Partners,Lima,2014-08-15 00:00:00,2019-09-08 00:00:00,Unclear Duties,Resignation,Production,4,55002,2115,57117,Production Technician I,Technician,No,Fully Meets
10034,06/08/1970,52,Houlihan,Sergio,M,Married,Lima,2014-09-04 00:00:00,2019-10-21 00:00:00,Unclear Duties,Resignation,Z Management,4,195984,16583,212567,Director of Sales,Director,Yes,Fully Meets
10035,02/09/1987,35,Givens,Daniel,M,Single,Montevideo,2014-09-17 00:00:00,2019-08-14 00:00:00,Higher Salary,Resignation,Sales,5,110000,8054,118054,Area Sales Manager,Manager,Yes,Fully Meets
10036,28/06/1968,54,Hankard,Alejandra,F,Single,Lima,2014-09-22 00:00:00,2019-10-16 00:00:00,Higher Salary,Resignation,Production,3,89614,13787,103401,Production Technician II,Technician,No,Fully Meets
10046,31/03/1992,30,Lundy,Claudio,M,Widower,Lima,2014-12-04 00:00:00,2019-09-17 00:00:00,Higher Salary,Resignation,Production,4,104200,9618,113818,Production Technician II,Technician,No,Fully Meets
10071,27/07/1990,32,Estremera,Camila,F,Single,Lima,2015-04-09 00:00:00,2019-12-15 00:00:00,Higher Salary,Resignation,Production,4,59836,2762,62598,Production Technician I,Technician,No,Needs Improvement
10072,17/01/1976,47,McCarthy,Silvio,M,Single,Buenos Aires,2015-04-25 00:00:00,2019-12-10 00:00:00,Higher Salary,Resignation,Production,5,95462,7343,102805,Production Technician II,Technician,No,Fully Meets
10074,24/06/1962,60,Moran,Danilo,M,Single,Buenos Aires,2015-05-08 00:00:00,2019-07-25 00:00:00,Performance,HR Termination,Production,4,90536,8357,98893,Production Technician II,Technician,No,Fully Meets
10089,31/05/1954,68,Newman,Mirta,F,Married,Buenos Aires,2015-08-16 00:00:00,2019-03-30 00:00:00,Performance,HR Termination,Production,5,65251,9537,74788,Production Technician I,Technician,No,Fully Meets
10097,26/06/1975,47,Lajiri,Alejandra,F,Married,Montevideo,2015-11-07 00:00:00,2019-04-11 00:00:00,Performance,HR Termination,IT/IS,5,101101,15554,116655,Sr. Network Engineer,Expert,No,Fully Meets
10103,12/10/1952,70,Spirea,Belen,F,Married,Buenos Aires,2015-12-08 00:00:00,2019-06-10 00:00:00,Higher Salary,Resignation,Production,5,138637,11731,150368,Production Manager,Manager,Yes,Fully Meets
10162,08/07/1980,42,Johnson,Paula,F,Married,Lima,2017-02-20 00:00:00,2019-05-03 00:00:00,Performance,HR Termination,IT/IS,3,79206,10967,90173,Database Administrator,Analyst,No,Fully Meets
10193,23/12/1969,53,Stanley,Delfina,F,Divorced,Lima,2017-10-08 00:00:00,2019-06-06 00:00:00,Too much Work,Resignation,Production,2,105758,13830,119588,Production Manager,Manager,Yes,Needs Improvement
10197,24/04/1958,64,Sewkumar,Gisela,F,Single,Buenos Aires,2017-10-22 00:00:00,2019-04-14 00:00:00,Performance,HR Termination,Production,5,69776,5904,75680,Production Technician I,Technician,No,Fully Meets
10216,20/05/1989,33,Good,Susana,F,Married,Lima,2018-04-07 00:00:00,2019-01-09 00:00:00,Performance,HR Termination,Production,3,78372,8440,86812,Production Technician II,Technician,No,Fully Meets
10233,19/07/1965,57,Daniele,Ana,F,Married,Montevideo,2018-08-20 00:00:00,2019-03-04 00:00:00,Performance,HR Termination,IT/IS,5,92060,6373,98433,Sr. Network Engineer,Expert,No,Fully Meets
10245,18/01/1976,47,Becker,Dario,M,Single,Lima,2018-10-07 00:00:00,2019-01-31 00:00:00,Performance,HR Termination,Production,4,67786,9907,77693,Production Technician I,Technician,No,Fully Meets
10258,10/01/1951,72,Patronick,Agustín,M,Single,Montevideo,2019-02-02 00:00:00,2019-08-19 00:00:00,Unclear Duties,Resignation,IT/IS,5,103124,10312,113436,Software Engineer,Expert,No,Exceeds
10261,29/01/1957,66,Gross,Paula,F,Divorced,Buenos Aires,2019-02-23 00:00:00,2019-08-22 00:00:00,Higher Salary,Resignation,Production,5,70714,9791,80505,Production Technician I,Technician,No,Fully Meets
10262,18/04/1964,58,LeBel,Juan,M,Single,Lima,2019-03-30 00:00:00,2019-08-24 00:00:00,Absenteeism,Other,Production,4,60011,6001,66012,Production Technician I,Technician,No,Fully Meets
10263,23/05/1984,38,Barton,Pedro,M,Divorced,Lima,2019-04-03 00:00:00,2019-05-13 00:00:00,Higher Salary,Resignation,Production,5,64238,2471,66709,Production Technician I,Technician,No,Fully Meets
10273,30/01/1973,50,Pelletier,Martina,F,Married,Buenos Aires,2019-05-21 00:00:00,2019-11-23 00:00:00,Too much Work,Resignation,Production,5,91438,4220,95658,Production Technician II,Technician,No,Needs Improvement
10276,09/08/1988,34,Mancuso,Karina,F,Married,Lima,2019-05-30 00:00:00,2019-09-08 00:00:00,Higher Salary,Resignation,Production,4,75919,7592,83511,Production Technician II,Technician,No,Fully Meets
10279,13/03/1960,62,Homberger,Adriana,F,Married,Lima,2019-06-28 00:00:00,2019-10-21 00:00:00,Higher Salary,Resignation,Production,5,77856,8384,86240,Production Technician II,Technician,No,Fully Meets
10280,06/02/1961,62,Ndzi,Roberto,M,Married,Lima,2019-07-01 00:00:00,2019-08-14 00:00:00,Higher Salary,Resignation,Production,3,73927,6255,80182,Production Technician I,Technician,No,Fully Meets
10281,08/11/1992,30,Kirill,Rosana,F,Married,Buenos Aires,2019-07-03 00:00:00,2019-10-16 00:00:00,Maternity,Resignation,Production,4,55614,8128,63742,Production Technician I,Technician,No,Fully Meets
10283,14/11/1991,31,Linden,Mathew,M,Married,Lima,2019-07-19 00:00:00,2019-02-26 00:00:00,Performance,HR Termination,Production,3,89103,13708,102811,Production Technician II,Technician,No,Fully Meets
10290,20/03/1952,70,Hendrickson,Trina,F,Single,Buenos Aires,2019-08-20 00:00:00,2019-09-17 00:00:00,Too much Work,Resignation,Production,3,92010,12032,104042,Production Technician II,Technician,No,Fully Meets
10298,03/05/1969,53,Lydon,Carla,F,Married,Montevideo,2019-10-19 00:00:00,2019-03-05 00:00:00,Performance,HR Termination,Production,3,77329,11897,89226,Production Technician I,Technician,No,Fully Meets
10301,06/12/1966,56,Gosciminski,Alicia,F,Partners,Lima,2019-11-03 00:00:00,2019-06-01 00:00:00,Performance,HR Termination,Production,5,76843,8867,85710,Production Technician II,Technician,No,Fully Meets
10302,21/11/1977,45,Anderson,Carol,F,Divorced,Montevideo,2019-11-14 00:00:00,2019-12-15 00:00:00,Too much Work,Resignation,Production,4,65157,6015,71172,Production Technician I,Technician,No,Fully Meets
10303,13/08/1956,66,Veera,Abel,M,Divorced,Buenos Aires,2019-11-26 00:00:00,2019-12-10 00:00:00,Maternity,Resignation,Production,5,77822,9578,87400,Production Technician I,Technician,No,Exceeds
10306,19/05/1984,38,Dietrich,Jenna,F,Single,Montevideo,2019-12-10 00:00:00,2019-12-25 00:00:00,Higher Salary,Resignation,Sales,1,56200,18309,74509,Administrative Assistant,Analyst,No,PIP
